Activity Period;Operating Airline;Operating Airline IATA Code;Published Airline;Published Airline IATA Code;GEO Summary;GEO Region;Landing Aircraft Type;Aircraft Body Type;Aircraft Manufacturer;Aircraft Model;Aircraft Version;Landing Count;Total Landed Weight
201506;Emirates ;EK;Emirates ;EK;International;Middle East;Passenger;Wide Body;Airbus;A380;800;30;26,058,630
201506;Etihad Airways;EY;Etihad Airways;EY;International;Middle East;Passenger;Wide Body;Boeing;777;300ER;30;16,619,970
201506;Federal Express;FX;Federal Express;FX;Domestic;US;Freighter;Wide Body;McDonnell Douglas;DC-10;10;9;3,370,500
201506;Federal Express;FX;Federal Express;FX;Domestic;US;Freighter;Wide Body;McDonnell Douglas;DC-10;30;31;13,312,000
201506;Federal Express;FX;Federal Express;FX;Domestic;US;Freighter;Wide Body;McDonnell Douglas;MD-11;-;2;963,000
201506;Frontier Airlines;F9;Frontier Airlines;F9;Domestic;US;Passenger;Narrow Body;Airbus;A319;-;120;16,140,000
201506;Frontier Airlines;F9;Frontier Airlines;F9;Domestic;US;Passenger;Narrow Body;Airbus;A320;-;60;8,531,880
201506;Hawaiian Airlines;HA;Hawaiian Airlines;HA;Domestic;US;Passenger;Wide Body;Airbus;A330;200;60;24,060,000
201506;Japan Airlines;JL;Japan Airlines;JL;International;Asia;Passenger;Wide Body;Boeing;777;300ER;30;16,620,000
201506;JetBlue Airways;B6;JetBlue Airways;B6;Domestic;US;Passenger;Narrow Body;Airbus;A320;-;298;42,375,600
201506;JetBlue Airways;B6;JetBlue Airways;B6;Domestic;US;Passenger;Narrow Body;Airbus;A321;-;146;25,112,000
201506;KLM Royal Dutch Airlines;KL;KLM Royal Dutch Airlines;KL;International;Europe;Passenger;Wide Body;Boeing;747;400;30;18,861,600
201506;Kalitta Air;K4;Kalitta Air;K4;Domestic;US;Freighter;Wide Body;Boeing;747;200F;1;630,000
201506;Kalitta Air;K4;Kalitta Air;K4;Domestic;US;Freighter;Wide Body;Boeing;747;400F;2;1,304,000
201506;Korean Air Lines;KE;Korean Air Lines;KE;International;Asia;Freighter;Wide Body;Boeing;747;400ERF;14;9,142,000
201506;Korean Air Lines;KE;Korean Air Lines;KE;International;Asia;Freighter;Wide Body;Boeing;747;800;16;12,208,000
201506;Korean Air Lines;KE;Korean Air Lines;KE;International;Asia;Passenger;Wide Body;Boeing;777;200;25;11,500,000
201506;Korean Air Lines;KE;Korean Air Lines;KE;International;Asia;Passenger;Wide Body;Boeing;777;300ER;5;2,770,000
201506;Lufthansa German Airlines;LH;Lufthansa German Airlines;LH;International;Europe;Passenger;Wide Body;Airbus;A340;600;30;17,130,000
201506;Lufthansa German Airlines;LH;Lufthansa German Airlines;LH;International;Europe;Passenger;Wide Body;Airbus;A380;800;30;25,860,000
201506;Nippon Cargo Airlines;KZ;Nippon Cargo Airlines;KZ;International;Asia;Freighter;Wide Body;Boeing;747;800;25;19,075,000
201506;Philippine Airlines;PR;Philippine Airlines;PR;International;Asia;Passenger;Wide Body;Boeing;777;300ER;28;15,512,000
201506;Philippine Airlines;PR;Philippine Airlines;PR;International;Asia;Passenger;Wide Body;Airbus;A340;300;15;6,283,110
201506;SAS Airlines;SK;SAS Airlines;SK;International;Europe;Passenger;Wide Body;Airbus;A340;300;30;12,540,000
201506;Singapore Airlines;SQ;Singapore Airlines;SQ;International;Asia;Passenger;Wide Body;Boeing;777;300ER;60;33,240,000
201506;SkyWest Airlines;OO;United Airlines;UA;Domestic;US;Passenger;Regional Jet;Bombardier;CL600;2B19;1,591;74,777,000
201506;SkyWest Airlines;OO;United Airlines;UA;International;Canada;Passenger;Regional Jet;Bombardier;CL600;2B19;60;2,820,000
201506;SkyWest Airlines;OO;United Airlines;UA;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;600;515;34,505,000
201506;SkyWest Airlines;OO;United Airlines;UA;International;Canada;Passenger;Regional Jet;Bombardier;CRJ;600;7;469,000
201506;SkyWest Airlines;OO;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;700;28;1,876,000
201506;SkyWest Airlines;OO;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;900;3;225,300
201506;SkyWest Airlines;OO;United Airlines;UA;Domestic;US;Passenger;Regional Jet;Embraer;ERJ;175;735;55,093,395
201506;SkyWest Airlines;OO;United Airlines;UA;International;Canada;Passenger;Regional Jet;Embraer;ERJ;175;201;15,066,357
201506;Southwest Airlines;WN;Southwest Airlines;WN;Domestic;US;Passenger;Narrow Body;Boeing;737;300;493;56,202,000
201506;Southwest Airlines;WN;Southwest Airlines;WN;Domestic;US;Passenger;Narrow Body;Boeing;737;700;781;99,968,000
201506;Southwest Airlines;WN;Southwest Airlines;WN;Domestic;US;Passenger;Narrow Body;Boeing;737;800;15;2,160,000
201506;Sun Country Airlines;SY;Sun Country Airlines;SY;Domestic;US;Passenger;Narrow Body;Boeing;737;700;12;1,550,400
201506;Sun Country Airlines;SY;Sun Country Airlines;SY;Domestic;US;Passenger;Narrow Body;Boeing;737;800;65;9,503,500
201506;Swiss International;LX;Swiss International;LX;International;Europe;Passenger;Wide Body;Airbus;A340;300;30;12,566,340
201506;TACA;TA;TACA;TA;International;Central America;Passenger;Narrow Body;Airbus;A319;-;4;550,000
201506;TACA;TA;TACA;TA;International;Central America;Passenger;Narrow Body;Airbus;A320;-;42;5,972,400
201506;Turkish Airlines;TK;Turkish Airlines;TK;International;Europe;Passenger;Wide Body;Boeing;777;300;30;16,619,820
201506;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Boeing;757;200;1;198,000
201506;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A320;231;63;8,952,300
201506;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A321;-;439;75,288,500
201506;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;700;7;904,400
201506;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;800;905;132,376,200
201506;United Airlines;UA;United Airlines;UA;International;Canada;Passenger;Narrow Body;Boeing;737;800;11;1,609,300
201506;United Airlines;UA;United Airlines;UA;International;Mexico;Passenger;Narrow Body;Boeing;737;800;33;4,825,600
201506;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;900;1,380;216,334,000
201506;United Airlines;UA;United Airlines;UA;International;Canada;Passenger;Narrow Body;Boeing;737;900;3;441,900
201506;United Airlines;UA;United Airlines;UA;International;Canada;Passenger;Narrow Body;Boeing;737;900ER;16;2,516,800
201506;United Airlines;UA;United Airlines;UA;International;Mexico;Passenger;Narrow Body;Boeing;737;900ER;58;9,093,400
201506;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Wide Body;Boeing;747;422;1;630,000
201506;United Airlines;UA;United Airlines;UA;International;Asia;Passenger;Wide Body;Boeing;747;422;149;93,870,000
201506;United Airlines;UA;United Airlines;UA;International;Europe;Passenger;Wide Body;Boeing;747;422;90;56,700,000
201506;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;757;-;488;96,624,000
201506;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;757;300;292;65,408,000
201506;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Wide Body;Boeing;767;322;4;1,280,000
201506;United Airlines;UA;United Airlines;UA;International;Europe;Passenger;Wide Body;Boeing;767;322;30;9,600,000
201506;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Wide Body;Boeing;767;400;28;9,800,000
201506;United Airlines;UA;United Airlines;UA;International;Asia;Passenger;Wide Body;Boeing;777;200;1;470,000
201506;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Wide Body;Boeing;777;222;76;33,820,000
201506;United Airlines;UA;United Airlines;UA;International;Australia / Oceania;Passenger;Wide Body;Boeing;777;222;30;13,800,000
201506;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Wide Body;Boeing;777;222B;39;17,940,000
201506;United Airlines;UA;United Airlines;UA;International;Asia;Passenger;Wide Body;Boeing;777;222B;61;28,060,000
201506;United Airlines;UA;United Airlines;UA;International;Europe;Passenger;Wide Body;Boeing;777;222B;30;13,800,000
201506;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Wide Body;Boeing;787;800;29;11,020,000
201506;United Airlines;UA;United Airlines;UA;International;Asia;Passenger;Wide Body;Boeing;787;800;55;20,900,000
201506;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Wide Body;Boeing;787;900;1;425,000
201506;United Airlines;UA;United Airlines;UA;International;Asia;Passenger;Wide Body;Boeing;787;900;2;850,000
201506;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Airbus;A319;131;281;38,693,700
201506;United Airlines;UA;United Airlines;UA;International;Canada;Passenger;Narrow Body;Airbus;A319;131;5;688,500
201506;United Airlines;UA;United Airlines;UA;International;Mexico;Passenger;Narrow Body;Airbus;A319;131;4;550,800
201506;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Airbus;A320;232;894;127,126,800
201506;United Airlines;UA;United Airlines;UA;International;Canada;Passenger;Narrow Body;Airbus;A320;232;60;8,532,000
201506;United Airlines;UA;United Airlines;UA;International;Mexico;Passenger;Narrow Body;Airbus;A320;232;67;9,527,400
201506;Virgin America;VX;Virgin America;VX;Domestic;US;Passenger;Narrow Body;Airbus;A319;-;233;32,104,837
201506;Virgin America;VX;Virgin America;VX;Domestic;US;Passenger;Narrow Body;Airbus;A320;-;1,212;172,687,904
201506;Virgin America;VX;Virgin America;VX;International;Mexico;Passenger;Narrow Body;Airbus;A320;-;35;4,983,544
201506;Virgin Atlantic;VS;Virgin Atlantic;VS;International;Europe;Passenger;Wide Body;Boeing;747;400;32;20,160,000
201506;Virgin Atlantic;VS;Virgin Atlantic;VS;International;Europe;Passenger;Wide Body;Airbus;A340;600;19;10,849,000
201506;WestJet Airlines;WS;WestJet Airlines;WS;International;Canada;Passenger;Narrow Body;Boeing;737;700;31;4,005,200
201506;WestJet Airlines;WS;WestJet Airlines;WS;International;Canada;Passenger;Narrow Body;Boeing;737;800;29;4,242,700
201506;XL Airways France;SE;XL Airways France;SE;International;Europe;Passenger;Wide Body;Airbus;A330;200;9;3,567,429
201507;Aer Lingus;EI;Aer Lingus;EI;International;Europe;Passenger;Wide Body;Airbus;A330;200;31;12,337,992
201507;Aeromexico;AM;Aeromexico;AM;International;Mexico;Passenger;Narrow Body;Boeing;737;700;90;11,520,000
201507;Air Canada;AC;Air Canada;AC;International;Canada;Passenger;Wide Body;Boeing;767;300;27;8,637,300
201507;Air Canada;AC;Air Canada;AC;International;Canada;Passenger;Narrow Body;Airbus;A319;112;17;2,342,600
201507;Air Canada;AC;Air Canada;AC;International;Canada;Passenger;Narrow Body;Airbus;A319;114;134;18,023,000
201507;Air Canada;AC;Air Canada;AC;International;Canada;Passenger;Narrow Body;Airbus;A320;211;142;20,192,400
201507;Air Canada;AC;Air Canada;AC;International;Canada;Passenger;Narrow Body;Airbus;A320;214;7;995,400
201507;Air Canada;AC;Air Canada;AC;International;Canada;Passenger;Narrow Body;Airbus;A321;211;38;6,517,000
201507;Air Cargo Carriers;2Q;Air Cargo Carriers;2Q;Domestic;US;Freighter;Turbo Prop;Shorts;SD3;30;23;598,000
201507;Air China;CA;Air China;CA;International;Asia;Passenger;Wide Body;Boeing;747;800;31;21,328,000
201507;Air France;AF;Air France;AF;International;Europe;Passenger;Wide Body;Boeing;777;200;31;14,263,100
201507;Air France;AF;Air France;AF;International;Europe;Passenger;Wide Body;Airbus;A380;800;31;26,385,030
201507;Air New Zealand;NZ;Air New Zealand;NZ;International;Australia / Oceania;Passenger;Wide Body;Boeing;777;200;3;1,410,000
201507;Air New Zealand;NZ;Air New Zealand;NZ;International;Australia / Oceania;Passenger;Wide Body;Boeing;777;300;28;15,456,000
201507;Alaska Airlines;AS;Alaska Airlines;AS;Domestic;US;Passenger;Narrow Body;Boeing;737;400;129;15,609,000
201507;Alaska Airlines;AS;Alaska Airlines;AS;International;Mexico;Passenger;Narrow Body;Boeing;737;400;2;242,000
201507;Alaska Airlines;AS;Alaska Airlines;AS;Domestic;US;Passenger;Narrow Body;Boeing;737;700;132;17,054,400
201507;Alaska Airlines;AS;Alaska Airlines;AS;Domestic;US;Passenger;Narrow Body;Boeing;737;800;129;18,576,000
201507;Alaska Airlines;AS;Alaska Airlines;AS;International;Mexico;Passenger;Narrow Body;Boeing;737;800;11;1,584,000
201507;Alaska Airlines;AS;Alaska Airlines;AS;Domestic;US;Passenger;Narrow Body;Boeing;737;900;52;7,607,600
201507;Alaska Airlines;AS;Alaska Airlines;AS;International;Mexico;Passenger;Narrow Body;Boeing;737;900;26;3,803,800
201507;Alaska Airlines;AS;Alaska Airlines;AS;Domestic;US;Passenger;Narrow Body;Boeing;737;900ER;46;7,235,800
201507;Alaska Airlines;AS;Alaska Airlines;AS;International;Mexico;Passenger;Narrow Body;Boeing;737;900ER;14;2,202,200
201507;All Nippon Airways;NH;All Nippon Airways;NH;International;Asia;Passenger;Wide Body;Boeing;777;300ER;31;17,174,000
201507;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Narrow Body;Boeing;737;-;545;78,480,000
201507;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Narrow Body;Boeing;757;-;126;24,948,000
201507;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Wide Body;Boeing;777;300;1;554,000
201507;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Narrow Body;Airbus;A321;-;251;43,046,500
201507;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Narrow Body;McDonnell Douglas;MD-80;83;1;130,000
201507;Ameriflight;A8;Ameriflight;A8;Domestic;US;Freighter;Turbo Prop;Beechcraft;1900C;-;46;740,600
201507;Asiana Airlines;OZ;Asiana Airlines;OZ;International;Asia;Freighter;Wide Body;Boeing;747;400F;26;17,036,000
201507;Asiana Airlines;OZ;Asiana Airlines;OZ;International;Asia;Passenger;Wide Body;Boeing;777;200ER;31;14,260,000
201507;Atlas Air, Inc;5Y;Atlas Air, Inc;5Y;Domestic;US;Passenger;Wide Body;Boeing;747;400;1;584,000
201507;Atlas Air, Inc;5Y;Atlas Air, Inc;5Y;Domestic;US;Freighter;Wide Body;Boeing;767;-;46;12,512,000
201507;British Airways;BA;British Airways;BA;International;Europe;Passenger;Wide Body;Boeing;747;400;40;25,200,000
201507;British Airways;BA;British Airways;BA;International;Europe;Passenger;Wide Body;Airbus;A380;800;22;18,964,154
201507;Cathay Pacific;CX;Cathay Pacific;CX;International;Asia;Passenger;Wide Body;Boeing;777;300ER;76;42,028,000
201507;China Airlines;CI;China Airlines;CI;International;Asia;Freighter;Wide Body;Boeing;747;400F;27;17,982,000
201507;China Airlines;CI;China Airlines;CI;International;Asia;Passenger;Wide Body;Boeing;777;300ER;31;17,174,000
201507;China Eastern;MU;China Eastern;MU;International;Asia;Passenger;Wide Body;Airbus;A330;200;31;12,437,200
201507;China Southern;CZ;China Southern;CZ;International;Asia;Passenger;Wide Body;Boeing;787;800;31;11,780,000
201507;Compass Airlines;CP;American Airlines;AA;Domestic;US;Passenger;Regional Jet;Embraer;ERJ;175;89;6,671,173
201507;Compass Airlines;CP;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Embraer;ERJ;175;460;34,581,420
201507;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;Boeing;717;-;210;23,100,000
201507;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;Boeing;737;800;13;1,901,900
201507;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;Boeing;737;900;358;56,313,400
201507;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;Boeing;757;-;281;55,638,000
201507;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;Boeing;757;300;97;21,728,000
201507;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Wide Body;Boeing;767;300;118;34,810,000
201507;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Wide Body;Boeing;767;300ER;1;320,000
201507;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;Airbus;A319;114;1;134,400
201507;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;Airbus;A320;-;65;9,243,000
201507;EVA Airways;BR;EVA Airways;BR;International;Asia;Freighter;Wide Body;Boeing;747;400F;9;5,868,000
201507;EVA Airways;BR;EVA Airways;BR;International;Asia;Passenger;Wide Body;Boeing;777;300ER;62;34,348,000
201507;Emirates ;EK;Emirates ;EK;International;Middle East;Passenger;Wide Body;Airbus;A380;800;31;26,927,251
201507;Etihad Airways;EY;Etihad Airways;EY;International;Middle East;Passenger;Wide Body;Boeing;777;300ER;31;17,173,969
201507;Federal Express;FX;Federal Express;FX;Domestic;US;Freighter;Wide Body;Airbus;A300;60;1;308,600
201507;Federal Express;FX;Federal Express;FX;Domestic;US;Freighter;Wide Body;McDonnell Douglas;DC-10;10;12;4,494,000
201507;Federal Express;FX;Federal Express;FX;Domestic;US;Freighter;Wide Body;McDonnell Douglas;DC-10;30;34;14,536,000
201507;Frontier Airlines;F9;Frontier Airlines;F9;Domestic;US;Passenger;Narrow Body;Airbus;A319;-;123;16,543,500
201507;Frontier Airlines;F9;Frontier Airlines;F9;Domestic;US;Passenger;Narrow Body;Airbus;A320;-;62;8,816,276
201507;Hawaiian Airlines;HA;Hawaiian Airlines;HA;Domestic;US;Passenger;Wide Body;Boeing;767;300;1;295,000
201507;Hawaiian Airlines;HA;Hawaiian Airlines;HA;Domestic;US;Passenger;Wide Body;Airbus;A330;200;60;24,060,000
201507;Japan Airlines;JL;Japan Airlines;JL;International;Asia;Passenger;Wide Body;Boeing;777;300ER;31;17,174,000
201507;JetBlue Airways;B6;JetBlue Airways;B6;Domestic;US;Passenger;Narrow Body;Airbus;A320;-;307;43,655,400
201507;JetBlue Airways;B6;JetBlue Airways;B6;Domestic;US;Passenger;Narrow Body;Airbus;A321;-;151;25,972,000
201507;KLM Royal Dutch Airlines;KL;KLM Royal Dutch Airlines;KL;International;Europe;Combi;Wide Body;Boeing;747;400;1;628,720
201507;KLM Royal Dutch Airlines;KL;KLM Royal Dutch Airlines;KL;International;Europe;Passenger;Wide Body;Boeing;747;400;30;18,861,600
201507;Kalitta Air;K4;Kalitta Air;K4;Domestic;US;Freighter;Wide Body;Boeing;747;200F;2;1,260,000
201507;Kalitta Air;K4;Kalitta Air;K4;International;Canada;Freighter;Wide Body;Boeing;747;246F;1;630,000
201507;Kalitta Air;K4;Kalitta Air;K4;Domestic;US;Freighter;Wide Body;Boeing;747;400F;2;1,304,000
201507;Korean Air Lines;KE;Korean Air Lines;KE;International;Asia;Freighter;Wide Body;Boeing;747;400ERF;4;2,612,000
201507;Korean Air Lines;KE;Korean Air Lines;KE;International;Asia;Freighter;Wide Body;Boeing;747;800;27;20,601,000
201507;Korean Air Lines;KE;Korean Air Lines;KE;International;Asia;Passenger;Wide Body;Boeing;777;300ER;31;17,174,000
201507;Lufthansa German Airlines;LH;Lufthansa German Airlines;LH;International;Europe;Passenger;Wide Body;Airbus;A340;600;31;17,701,000
201507;Lufthansa German Airlines;LH;Lufthansa German Airlines;LH;International;Europe;Passenger;Wide Body;Airbus;A380;800;31;26,722,000
201507;Nippon Cargo Airlines;KZ;Nippon Cargo Airlines;KZ;International;Asia;Freighter;Wide Body;Boeing;747;400F;1;652,000
201507;Nippon Cargo Airlines;KZ;Nippon Cargo Airlines;KZ;International;Asia;Freighter;Wide Body;Boeing;747;800;26;19,838,000
201507;Philippine Airlines;PR;Philippine Airlines;PR;International;Asia;Passenger;Wide Body;Boeing;777;300ER;31;17,174,000
201507;Philippine Airlines;PR;Philippine Airlines;PR;International;Asia;Passenger;Wide Body;Airbus;A340;300;14;5,864,236
201507;SAS Airlines;SK;SAS Airlines;SK;International;Europe;Passenger;Wide Body;Airbus;A340;300;31;12,958,000
201507;Singapore Airlines;SQ;Singapore Airlines;SQ;International;Asia;Passenger;Wide Body;Boeing;777;300ER;62;34,348,000
201507;SkyWest Airlines;OO;United Airlines;UA;Domestic;US;Passenger;Regional Jet;Bombardier;CL600;2B19;1,614;75,858,000
201507;SkyWest Airlines;OO;United Airlines;UA;International;Canada;Passenger;Regional Jet;Bombardier;CL600;2B19;34;1,598,000
201507;SkyWest Airlines;OO;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Bombardier;CL600;2C10;1;47,000
201507;SkyWest Airlines;OO;United Airlines;UA;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;600;537;35,979,000
201507;SkyWest Airlines;OO;United Airlines;UA;International;Canada;Passenger;Regional Jet;Bombardier;CRJ;600;58;3,886,000
